ok  	github.com/n-orlov/deck/cmd/deck	5.096s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.787s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.770s
ok  	github.com/n-orlov/deck/features	300.531s
ok  	github.com/n-orlov/deck/internal/agent	0.004s
ok  	github.com/n-orlov/deck/internal/audit	0.017s
ok  	github.com/n-orlov/deck/internal/config	0.024s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.528s
ok  	github.com/n-orlov/deck/internal/interactive	10.644s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	2.989s
ok  	github.com/n-orlov/deck/internal/store	1.363s
ok  	github.com/n-orlov/deck/internal/theme	0.004s
ok  	github.com/n-orlov/deck/internal/tmux	19.141s
ok  	github.com/n-orlov/deck/internal/tui	0.440s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
