ok  	github.com/n-orlov/deck/cmd/deck	5.256s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.795s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.770s
ok  	github.com/n-orlov/deck/features	296.172s
ok  	github.com/n-orlov/deck/internal/agent	0.006s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.026s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.386s
ok  	github.com/n-orlov/deck/internal/interactive	10.837s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	2.938s
ok  	github.com/n-orlov/deck/internal/store	1.779s
ok  	github.com/n-orlov/deck/internal/theme	0.004s
ok  	github.com/n-orlov/deck/internal/tmux	19.245s
ok  	github.com/n-orlov/deck/internal/tui	0.525s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
