ok  	github.com/n-orlov/deck/cmd/deck	5.177s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.787s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.768s
ok  	github.com/n-orlov/deck/features	295.944s
ok  	github.com/n-orlov/deck/internal/agent	0.003s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.022s
ok  	github.com/n-orlov/deck/internal/hookrecv	3.321s
ok  	github.com/n-orlov/deck/internal/interactive	10.855s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	2.931s
ok  	github.com/n-orlov/deck/internal/store	1.704s
ok  	github.com/n-orlov/deck/internal/theme	0.005s
ok  	github.com/n-orlov/deck/internal/tmux	19.100s
ok  	github.com/n-orlov/deck/internal/tui	0.521s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
