ok  	github.com/n-orlov/deck/cmd/deck	7.480s
ok  	github.com/n-orlov/deck/cmd/fake-claude	0.789s
ok  	github.com/n-orlov/deck/cmd/fake-pi	0.774s
ok  	github.com/n-orlov/deck/features	327.839s
ok  	github.com/n-orlov/deck/internal/agent	0.005s
ok  	github.com/n-orlov/deck/internal/audit	0.018s
ok  	github.com/n-orlov/deck/internal/config	0.033s
ok  	github.com/n-orlov/deck/internal/hookrecv	4.066s
ok  	github.com/n-orlov/deck/internal/interactive	11.106s
?   	github.com/n-orlov/deck/internal/notify	[no test files]
?   	github.com/n-orlov/deck/internal/search	[no test files]
ok  	github.com/n-orlov/deck/internal/service	4.390s
ok  	github.com/n-orlov/deck/internal/store	2.337s
ok  	github.com/n-orlov/deck/internal/theme	0.006s
ok  	github.com/n-orlov/deck/internal/tmux	19.642s
ok  	github.com/n-orlov/deck/internal/tui	3.392s
?   	github.com/n-orlov/deck/internal/unit	[no test files]
